  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     31252,    198,     64.532,   -160.350,    -62.984,   -118,      1,   -399,   -351, -11395,   -254,    129,   -404,  -1734,   3127
     31253,    196,     69.246,   -155.790,    -55.836,   -231,     45,   -488,   -338, -11358,   -244,    107,   -223,  -1935,   3128
     31254,    194,     73.858,   -145.542,    -43.300,   -344,     57,   -584,   -346, -11324,   -243,    100,     14,  -2067,   3127
     31255,    196,     77.514,   -126.582,    -22.834,   -450,     98,   -701,   -347, -11298,   -252,    100,    317,  -2247,   3128
     31256,    195,     79.100,    -97.056,      7.945,   -641,     85,   -781,   -340, -11276,   -234,    100,    563,  -2233,   3127
     31257,    195,     78.182,    -67.226,     38.828,   -895,    138,   -864,   -333, -11256,   -272,      0,    967,  -2233,   3126
     31258,    195,     75.407,    -47.167,     59.835,  -1202,    140,   -885,   -332, -11233,   -251,    -28,   1256,  -2233,   3127
     31259,    194,     71.586,    -35.299,     72.625,  -1509,    130,   -814,   -345, -11207,   -267,    -50,   1407,  -2102,   3129
     31260,    195,     67.345,    -28.178,     80.644,  -1677,    133,   -774,   -343, -11195,   -266,      7,   1552,  -1991,   3126
     31261,    196,     62.934,    -23.599,     86.085,  -1954,     85,   -587,   -343, -11166,   -230,    -43,   1804,  -1873,   3127
     31262,    196,     58.351,    -20.436,     90.104,  -2136,     82,   -323,   -345, -11153,   -261,    -43,   1992,  -1609,   3125
     31263,    198,     53.695,    -18.147,     93.238,  -2198,     76,    -71,   -331, -11144,   -240,    -79,   2014,  -1380,   3127
     31264,    196,     48.923,    -16.447,     95.813,  -2141,     64,    197,   -337, -11146,   -238,    -35,   2028,  -1033,   3130
     31265,    198,     44.130,    -15.170,     97.979,  -2073,     86,    356,   -345, -11161,   -248,    -71,   1891,   -790,   3130
     31266,    197,     39.338,    -14.237,     99.846,  -1970,     60,    450,   -340, -11184,   -226,    -71,   1718,   -555,   3127
     31267,    195,     34.507,    -13.559,    101.515,  -1850,     70,    526,   -342, -11209,   -251,     57,   1487,   -319,   3128
     31268,    194,     29.669,    -13.089,    103.038,  -1742,     45,    619,   -336, -11246,   -232,     43,   1227,   -180,   3128
     31269,    196,     24.893,    -12.823,    104.420,  -1590,     17,    721,   -344, -11288,   -246,     79,   1075,   -145,   3130
     31270,    198,     20.065,    -12.683,    105.766,  -1508,     20,    785,   -344, -11305,   -250,     71,    721,      0,   3129
     31271,    197,     15.228,    -12.714,    107.062,  -1249,    -17,    889,   -341, -11341,   -243,     57,    447,    -69,   3131
     31272,    197,     10.403,    -12.868,    108.340,   -943,     12,    937,   -346, -11373,   -276,    122,    238,    -90,   3127
     31273,    194,      5.565,    -13.267,    109.644,   -594,      1,    906,   -348, -11405,   -252,    136,    -36,   -187,   3128
     31274,    195,      0.716,    -14.090,    111.017,   -272,     12,    742,   -352, -11422,   -262,    165,   -339,   -464,   3129
     31275,    196,     -4.490,    -15.482,    112.556,    -26,     23,    495,   -352, -11433,   -255,    122,   -512,   -672,   3128
     31276,    199,    -10.462,    -17.033,    114.373,    100,     22,    214,   -351, -11438,   -255,    179,   -613,   -894,   3127
     31277,    192,    -16.532,    -18.696,    116.400,    106,     21,    -49,   -350, -11423,   -255,    129,   -591,  -1179,   3126
     31278,    192,    -22.472,    -20.646,    118.719,      8,      8,   -233,   -353, -11392,   -249,    100,   -649,  -1276,   3127
     31279,    194,    -28.074,    -23.115,    121.301,    -32,      3,   -319,   -352, -11374,   -254,    165,   -483,  -1491,   3128
     31280,    197,    -33.382,    -26.132,    124.030,   -133,     14,   -412,   -348, -11332,   -247,    122,   -353,  -1796,   3127
     31281,    194,    -38.842,    -29.834,    126.813,   -240,     57,   -509,   -345, -11298,   -249,     93,   -137,  -1977,   3127
     31282,    197,    -45.268,    -34.463,    130.413,   -353,     71,   -608,   -345, -11267,   -242,     79,     93,  -2171,   3128
     31283,    196,    -52.225,    -40.726,    136.151,   -483,     79,   -708,   -337, -11242,   -240,     28,    389,  -2247,   3128
     31284,    195,    -58.881,    -49.780,    145.159,   -664,     97,   -830,   -326, -11225,   -256,     57,    693,  -2289,   3128
     31285,    196,    -64.328,    -63.329,    158.951,   -955,    114,   -904,   -330, -11198,   -248,     57,   1025,  -2261,   3127
     31286,    193,    -67.497,    -82.557,    178.589,  -1272,     95,   -953,   -339, -11176,   -260,      0,   1313,  -2192,   3127
     31287,    193,    -67.578,   -104.415,   -159.005,  -1603,    102,   -864,   -346, -11145,   -256,     28,   1602,  -2095,   3128
     31288,    197,    -64.543,   -123.214,   -139.579,  -1763,     95,   -743,   -342, -11130,   -247,    -50,   1653,  -1963,   3129
     31289,    196,    -59.497,   -136.272,   -125.795,  -2013,     90,   -512,   -339, -11117,   -245,    -79,   1840,  -1782,   3127
     31290,    197,    -53.427,   -145.115,   -116.181,  -2141,     98,   -226,   -338, -11106,   -255,     -7,   1927,  -1547,   3127
     31291,    196,    -46.678,   -151.048,   -109.416,  -2176,     94,    -10,   -342, -11103,   -243,    -79,   1956,  -1269,   3128
     31292,    197,    -39.518,   -155.223,   -104.359,  -2107,     66,    176,   -336, -11114,   -241,    -86,   1905,   -957,   3128
     31293,    195,    -32.199,   -158.365,   -100.291,  -2018,     73,    345,   -339, -11135,   -239,    -28,   1905,   -749,   3126
     31294,    197,    -24.633,   -160.713,    -96.985,  -1916,     70,    450,   -348, -11155,   -233,    -35,   1653,   -478,   3127
     31295,    196,    -16.941,   -162.496,    -94.160,  -1828,     51,    533,   -327, -11186,   -238,    -28,   1443,   -305,   3130
     31296,    194,     -9.151,   -163.902,    -91.665,  -1724,     26,    630,   -339, -11222,   -238,     43,   1169,   -138,   3127
     31297,    196,     -1.364,   -164.968,    -89.375,  -1641,     18,    679,   -343, -11237,   -242,     -7,    974,   -104,   3128
     31298,    197,      6.420,   -165.803,    -87.187,  -1425,     -9,    812,   -337, -11276,   -255,    107,    757,    -20,   3124
     31299,    195,     14.221,   -166.300,    -85.083,  -1190,     17,    924,   -342, -11311,   -265,     28,    418,   -111,   3128
     31300,    197,     22.021,   -166.517,    -82.979,   -863,      2,    971,   -349, -11350,   -257,    107,    122,   -104,   3128
     31301,    195,     29.728,   -166.394,    -80.730,   -502,     24,    895,   -353, -11384,   -265,    107,   -108,   -215,   3127
     31302,    197,     37.059,   -165.876,    -78.176,   -217,     26,    726,   -347, -11406,   -244,    151,   -252,   -395,   3126
     31303,    193,     43.200,   -165.108,    -75.401,     -4,     25,    491,   -349, -11421,   -262,    158,   -462,   -638,   3130
     31304,    197,     48.302,   -164.659,    -72.743,     83,     24,    187,   -350, -11420,   -248,    158,   -548,   -832,   3128
     31305,    194,     53.128,   -164.168,    -70.007,     61,      0,    -59,   -357, -11403,   -250,    187,   -591,  -1082,   3127
     31306,    193,     57.814,   -163.390,    -66.949,     33,     13,   -157,   -351, -11384,   -265,    179,   -570,  -1297,   3128
     31307,    196,     62.427,   -162.002,    -63.296,    -62,     18,   -294,   -353, -11345,   -242,    100,   -534,  -1526,   3130
     31308,    195,     67.089,   -158.990,    -57.774,   -159,     43,   -410,   -353, -11311,   -250,    107,   -310,  -1838,   3127
     31309,    195,     71.760,   -152.326,    -48.653,   -241,     69,   -523,   -342, -11278,   -244,     93,   -122,  -1991,   3127
     31310,    197,     76.006,   -138.154,    -32.711,   -358,     55,   -636,   -336, -11256,   -240,     86,    173,  -2178,   3127
     31311,    195,     78.832,   -114.448,     -7.749,   -507,    102,   -734,   -333, -11235,   -256,     35,    483,  -2268,   3126
     31312,    198,     79.306,    -82.557,     25.218,   -719,    118,   -825,   -335, -11217,   -245,     35,    743,  -2268,   3128
     31313,    196,     77.424,    -56.480,     52.244,  -1011,    102,   -933,   -340, -11198,   -264,    -21,   1118,  -2268,   3127
     31314,    195,     74.055,    -40.526,     69.110,  -1356,    110,   -900,   -341, -11167,   -263,     21,   1306,  -2171,   3126
     31315,    194,     70.103,    -31.427,     79.079,  -1489,     97,   -890,   -342, -11163,   -257,    -50,   1508,  -2115,   3124
     31316,    197,     65.835,    -25.630,     85.714,  -1815,    112,   -692,   -338, -11141,   -249,      0,   1703,  -2011,   3128
     31317,    195,     61.309,    -21.704,     90.472,  -2056,     86,   -450,   -338, -11124,   -249,    -64,   1840,  -1727,   3127
     31318,    194,     56.672,    -18.963,     94.041,  -2154,     93,   -198,   -345, -11113,   -264,    -57,   1934,  -1498,   3129
     31319,    195,     51.955,    -16.967,     96.883,  -2165,     82,     32,   -350, -11114,   -239,    -64,   1985,  -1200,   3129
     31320,    195,     47.200,    -15.505,     99.204,  -2111,     69,    254,   -341, -11132,   -237,     -7,   1985,   -964,   3126
     31321,    197,     42.408,    -14.398,    101.197,  -2015,     81,    359,   -333, -11155,   -238,      0,   1804,   -679,   3127
     31322,    195,     37.603,    -13.597,    102.927,  -1917,     51,    461,   -322, -11188,   -227,      7,   1580,   -492,   3127
     31323,    195,     32.797,    -13.052,    104.462,  -1803,     38,    547,   -350, -11225,   -244,    -35,   1364,   -298,   3128
     31324,    195,     28.108,    -12.652,    105.866,  -1771,     71,    606,   -339, -11243,   -251,     43,   1270,   -235,   3130
     31325,    197,     23.362,    -12.441,    107.179,  -1626,      6,    750,   -338, -11281,   -242,     57,    996,   -124,   3126
     31326,    192,     18.525,    -12.346,    108.455,  -1416,     23,    864,   -352, -11320,   -273,     43,    620,    -55,   3127
     31327,    194,     13.618,    -12.400,    109.731,  -1130,      6,    953,   -342, -11361,   -244,    143,    317,    -69,   3125
     31328,    196,      8.707,    -12.607,    110.988,   -805,     23,    963,   -347, -11400,   -278,    143,     57,   -124,   3126
     31329,    194,      3.908,    -13.044,    112.267,   -455,     41,    867,   -348, -11432,   -249,    136,   -108,   -270,   3127
     31330,    196,      0.947,    -14.096,    113.621,   -167,     10,    660,   -356, -11455,   -252,    208,   -324,   -492,   3126
     31331,    195,     -6.347,    -15.481,    115.177,      6,     38,    405,   -347, -11464,   -260,    122,   -526,   -686,   3127
     31332,    195,    -12.151,    -17.049,    116.969,     59,      0,    148,   -351, -11454,   -242,    129,   -534,   -888,   3127
     31333,    195,    -18.141,    -18.829,    119.060,     64,      1,     16,   -357, -11446,   -259,    100,   -693,   -957,   3127
     31334,    197,    -23.961,    -20.833,    121.368,     -2,     30,   -193,   -352, -11410,   -255,    100,   -606,  -1276,   3128
     31335,    197,    -29.549,    -23.310,    124.019,    -78,     23,   -336,   -346, -11375,   -242,    158,   -534,  -1554,   3128
     31336,    197,    -34.863,    -26.335,    126.825,   -164,     52,   -431,   -344, -11344,   -256,    107,   -397,  -1741,   3125
     31337,    195,    -40.301,    -30.178,    129.731,   -274,     67,   -532,   -339, -11314,   -239,    107,   -137,  -1963,   3127
     31338,    195,    -47.287,    -34.951,    133.702,   -383,     96,   -642,   -343, -11292,   -260,     57,    288,  -2220,   3128
     31339,    199,    -54.407,    -41.779,    140.196,   -554,     97,   -778,   -342, -11276,   -249,    -21,    541,  -2282,   3127
     31340,    197,    -60.938,    -51.898,    150.311,   -809,     99,   -893,   -345, -11257,   -262,     35,    844,  -2254,   3127
     31341,    198,    -65.917,    -67.294,    166.002,  -1076,    108,   -918,   -345, -11234,   -267,    -43,   1169,  -2261,   3127
     31342,    198,    -68.275,    -88.331,   -172.470,  -1261,     92,   -916,   -339, -11222,   -261,    -28,   1313,  -2261,   3128
     31343,    196,    -67.311,   -110.664,   -149.628,  -1594,    103,   -805,   -342, -11199,   -254,    -64,   1494,  -2004,   3129
     31344,    197,    -63.565,   -128.154,   -131.493,  -1880,     65,   -649,   -340, -11183,   -247,     14,   1804,  -1887,   3128
     31345,    198,    -58.056,   -140.057,   -118.896,  -2090,     81,   -422,   -346, -11171,   -273,    -21,   1941,  -1616,   3124
     31346,    196,    -51.568,   -147.732,   -110.436,  -2174,    117,   -110,   -338, -11167,   -249,   -107,   1941,  -1394,   3127
     31347,    198,    -44.602,   -152.981,   -104.336,  -2164,    100,    107,   -335, -11181,   -253,    -93,   1999,  -1144,   3127
     31348,    198,    -37.273,   -156.813,    -99.638,  -2087,     85,    237,   -339, -11201,   -250,    -35,   1898,   -839,   3126
     31349,    196,    -29.735,   -159.634,    -95.900,  -2003,     62,    375,   -344, -11230,   -237,    -14,   1761,   -652,   3128
     31350,    194,    -22.002,   -161.742,    -92.810,  -1904,     46,    487,   -339, -11263,   -249,     -7,   1523,   -423,   3128
     31351,    197,    -14.229,   -163.348,    -90.118,  -1815,     48,    599,   -340, -11299,   -236,    -50,   1436,   -284,   3126
     31352,    194,     -6.398,   -164.649,    -87.678,  -1753,     31,    655,   -341, -11316,   -246,     28,   1169,   -208,   3126
     31353,    199,      1.535,   -165.604,    -85.476,  -1570,     22,    757,   -342, -11353,   -264,     50,    801,    -76,   3126
     31354,    197,      9.462,   -166.259,    -83.381,  -1340,     11,    883,   -344, -11392,   -249,     50,    541,   -104,   3128
     31355,    196,     17.389,   -166.723,    -81.307,  -1051,     30,    972,   -354, -11427,   -269,    136,    295,    -62,   3127
     31356,    197,     25.315,   -166.912,    -79.232,   -720,     52,    948,   -352, -11466,   -261,    158,    -28,   -208,   3125
     31357,    200,     33.033,   -166.613,    -76.924,   -385,     22,    818,   -350, -11498,   -250,    115,   -216,   -346,   3127
     31358,    195,     39.993,   -166.009,    -74.345,   -135,     18,    583,   -351, -11514,   -262,    194,   -397,   -561,   3127
     31359,    196,     45.714,   -165.389,    -71.721,      7,     10,    321,   -356, -11510,   -251,    143,   -577,   -749,   3127
     31360,    197,     50.820,   -164.948,    -69.167,     49,     23,     58,   -352, -11489,   -258,    165,   -642,  -1005,   3127
     31361,    187,     55.656,   -164.336,    -66.367,     63,     32,    -72,   -362, -11477,   -259,    143,   -620,  -1123,   3125
     31362,    196,     60.381,   -163.476,    -63.314,    -13,     31,   -274,   -349, -11439,   -247,    172,   -606,  -1415,   3127
     31363,    194,     65.048,   -161.767,    -59.316,   -105,     39,   -392,   -343, -11404,   -249,    129,   -490,  -1623,   3127
